# Generated at 2024-04-22 01:04:26 (12:00) by AQUARIUS Time-Series 23.2.146.0
# UTC+12
# Period Selected: Entire Record
#
# Comment: Daily mean statistics in general
# Description: daily_mean.json
# ReportTitle: Discharge.Master@EW387
# a1472e21-c8ad-49ff-8ba0-4630803d2d24 Discharge.Master@EW387: Mean (1 Day)
#
# CSV data starts at line 12
#
TimeStamp,Discharge@EW387
2010-08-12 00:00:00,1.26249260767691
2010-08-13 00:00:00,1.26883523762603
2010-08-14 00:00:00,2.54973770662803
2010-08-15 00:00:00,2.1307917734333
2010-08-16 00:00:00,1.88823624916656
2010-08-17 00:00:00,1.7995763166546
2010-08-18 00:00:00,1.91095705501211
2010-08-19 00:00:00,2.28904782849529
2010-08-20 00:00:00,1.94258481081018
2010-08-21 00:00:00,1.72593553386309
2010-08-22 00:00:00,1.56954988030301
2010-08-23 00:00:00,1.42228264279475
2010-08-24 00:00:00,1.26855250984297
2010-08-25 00:00:00,1.16330061275823
2010-08-26 00:00:00,1.23980727153161
2010-08-27 00:00:00,1.14361579501028
2010-08-28 00:00:00,1.03040630775764
2010-08-29 00:00:00,0.993017923702592
2010-08-30 00:00:00,3.1285018930358
2010-08-31 00:00:00,4.77971620905628
2010-09-01 00:00:00,3.51095750103519
2010-09-02 00:00:00,2.85571888523167
2010-09-03 00:00:00,2.38015731568815
2010-09-04 00:00:00,1.91648500756152
2010-09-05 00:00:00,1.60260119365879
2010-09-06 00:00:00,1.57020284244228
2010-09-07 00:00:00,3.41393196582473
2010-09-08 00:00:00,4.24474524922584
2010-09-09 00:00:00,3.33609122809101
2010-09-10 00:00:00,2.84697760432784
2010-09-11 00:00:00,2.4278621947022
2010-09-12 00:00:00,2.15926054584193
2010-09-13 00:00:00,1.85859900501015
2010-09-14 00:00:00,1.91483773999811
2010-09-15 00:00:00,2.12478039530773
2010-09-16 00:00:00,1.6458718044562
2010-09-17 00:00:00,1.52911830550398
2010-09-18 00:00:00,1.43755736826927
2010-09-19 00:00:00,1.36676754397364
2010-09-20 00:00:00,1.22481295897141
2010-09-21 00:00:00,1.17510011387818
2010-09-22 00:00:00,1.07704349040961
2010-09-23 00:00:00,1.16452984253429
2010-09-24 00:00:00,1.26589552032105
2010-09-25 00:00:00,1.23853608645438
2010-09-26 00:00:00,0.97289108006571
2010-09-27 00:00:00,0.858546934329639
2010-09-28 00:00:00,0.771327441109783
2010-09-29 00:00:00,0.727164171061536
2010-09-30 00:00:00,0.742203501442487
2010-10-01 00:00:00,0.871034224259532
2010-10-02 00:00:00,0.809379118127481
2010-10-03 00:00:00,0.697153953996281
2010-10-04 00:00:00,0.621572394345077
2010-10-05 00:00:00,0.579848135117956
2010-10-06 00:00:00,0.556568702231581
2010-10-07 00:00:00,0.537352399540689
2010-10-08 00:00:00,0.5254134296861
2010-10-09 00:00:00,0.591758986106227
2010-10-10 00:00:00,0.597224129484395
2010-10-11 00:00:00,0.681492611916893
2010-10-12 00:00:00,0.5445187446745
2010-10-13 00:00:00,0.469542952036221
2010-10-14 00:00:00,0.451267022810221
2010-10-15 00:00:00,0.431815744558897
2010-10-16 00:00:00,0.415582484072315
2010-10-17 00:00:00,0.398537384500505
2010-10-18 00:00:00,0.536585248242211
2010-10-19 00:00:00,0.54594908008535
2010-10-20 00:00:00,0.55473360368351
2010-10-21 00:00:00,0.524209978554448
2010-10-22 00:00:00,0.507500375602615
2010-10-23 00:00:00,0.424407429298523
2010-10-24 00:00:00,0.383359636162281
2010-10-25 00:00:00,0.362026961962542
2010-10-26 00:00:00,0.347497061946933
2010-10-27 00:00:00,0.339319514958173
2010-10-28 00:00:00,0.345901503545805
2010-10-29 00:00:00,0.429330957531713
2010-10-30 00:00:00,0.413735422083841
2010-10-31 00:00:00,0.36153318847735
2010-11-01 00:00:00,0.331604109735297
2010-11-02 00:00:00,0.307919668947022
2010-11-03 00:00:00,0.294799250886942
2010-11-04 00:00:00,0.283868625461571
2010-11-05 00:00:00,0.285310629722899
2010-11-06 00:00:00,0.306101831323099
2010-11-07 00:00:00,0.300918980731646
2010-11-08 00:00:00,0.278279059159785
2010-11-09 00:00:00,0.262550866648425
2010-11-10 00:00:00,0.248465814976951
2010-11-11 00:00:00,0.254835595021879
2010-11-12 00:00:00,0.297514976371412
2010-11-13 00:00:00,0.286739934571409
2010-11-14 00:00:00,0.239554590758462
2010-11-15 00:00:00,0.223062174025306
2010-11-16 00:00:00,0.226283674050945
2010-11-17 00:00:00,0.242892169915836
2010-11-18 00:00:00,0.296569997227356
2010-11-19 00:00:00,0.381314390052856
2010-11-20 00:00:00,0.419537374684898
2010-11-21 00:00:00,0.40064235675865
2010-11-22 00:00:00,0.358896532347512
2010-11-23 00:00:00,0.292678274568775
2010-11-24 00:00:00,0.248450776247337
2010-11-25 00:00:00,0.232153890539505
2010-11-26 00:00:00,0.23246188931496
2010-11-27 00:00:00,0.224840502047605
2010-11-28 00:00:00,0.22354108589854
2010-11-29 00:00:00,0.208867034069514
2010-11-30 00:00:00,0.191318434331636
2010-12-01 00:00:00,0.19984254935206
2010-12-02 00:00:00,0.219121444906263
2010-12-03 00:00:00,0.214521260957411
2010-12-04 00:00:00,0.194000266671802
2010-12-05 00:00:00,0.178966460996293
2010-12-06 00:00:00,0.189911841135765
2010-12-07 00:00:00,0.199549579980181
2010-12-08 00:00:00,0.185181122524394
2010-12-09 00:00:00,0.17661051736637
2010-12-10 00:00:00,0.165495506337765
2010-12-11 00:00:00,0.231659481275833
2010-12-12 00:00:00,0.289765858131094
2010-12-13 00:00:00,0.225945483428704
2010-12-14 00:00:00,
2010-12-15 00:00:00,
2010-12-16 00:00:00,
2010-12-17 00:00:00,
2010-12-18 00:00:00,
2010-12-19 00:00:00,
2010-12-20 00:00:00,
2010-12-21 00:00:00,
2010-12-22 00:00:00,
2010-12-23 00:00:00,
2010-12-24 00:00:00,
2010-12-25 00:00:00,
2010-12-26 00:00:00,
2010-12-27 00:00:00,
2010-12-28 00:00:00,
2010-12-29 00:00:00,
2010-12-30 00:00:00,
2010-12-31 00:00:00,
2011-01-01 00:00:00,
2011-01-02 00:00:00,
2011-01-03 00:00:00,
2011-01-04 00:00:00,
2011-01-05 00:00:00,
2011-01-06 00:00:00,
2011-01-07 00:00:00,
2011-01-08 00:00:00,
2011-01-09 00:00:00,
2011-01-10 00:00:00,0.380635728407171
2011-01-11 00:00:00,0.348208028888142
2011-01-12 00:00:00,0.346178294363682
2011-01-13 00:00:00,0.33054236836019
2011-01-14 00:00:00,0.287609749154747
2011-01-15 00:00:00,0.256532513641625
2011-01-16 00:00:00,0.241047664742334
2011-01-17 00:00:00,0.238090119886837
2011-01-18 00:00:00,0.242471592744453
2011-01-19 00:00:00,0.493025547181403
2011-01-20 00:00:00,0.416981821034073
2011-01-21 00:00:00,0.328727691358648
2011-01-22 00:00:00,0.335223356626001
2011-01-23 00:00:00,0.321787017108143
2011-01-24 00:00:00,0.286174463384943
2011-01-25 00:00:00,0.266092542658985
2011-01-26 00:00:00,0.269145356068389
2011-01-27 00:00:00,0.288835775786226
2011-01-28 00:00:00,0.261984734899185
2011-01-29 00:00:00,0.265501980214528
2011-01-30 00:00:00,0.262201390115794
2011-01-31 00:00:00,0.267121495372573
2011-02-01 00:00:00,0.263296675975081
2011-02-02 00:00:00,0.243210657001515
2011-02-03 00:00:00,0.236071761958656
2011-02-04 00:00:00,0.274975776371937
2011-02-05 00:00:00,0.283939639095343
2011-02-06 00:00:00,0.293479124373815
2011-02-07 00:00:00,4.83214597714547
2011-02-08 00:00:00,1.91517313478518
2011-02-09 00:00:00,5.99179717068442
2011-02-10 00:00:00,2.01439136761961
2011-02-11 00:00:00,1.31405533103031
2011-02-12 00:00:00,1.06330439055978
2011-02-13 00:00:00,1.07020027698138
2011-02-14 00:00:00,2.54915760002763
2011-02-15 00:00:00,1.60967430903144
2011-02-16 00:00:00,1.1717141455637
2011-02-17 00:00:00,0.967581949408774
2011-02-18 00:00:00,0.837437272600311
2011-02-19 00:00:00,0.731751354189078
2011-02-20 00:00:00,0.694942155015361
2011-02-21 00:00:00,0.655483218326171
2011-02-22 00:00:00,0.810076288626788
2011-02-23 00:00:00,0.974167308086643
2011-02-24 00:00:00,0.832554671777419
2011-02-25 00:00:00,1.38383379230211
2011-02-26 00:00:00,1.21608855868383
2011-02-27 00:00:00,0.955922452480877
2011-02-28 00:00:00,0.838334790750976
2011-03-01 00:00:00,0.765980054475114
2011-03-02 00:00:00,0.673616519827348
2011-03-03 00:00:00,0.571687102861453
2011-03-04 00:00:00,0.507364929876462
2011-03-05 00:00:00,0.529370883668383
2011-03-06 00:00:00,0.582486097459249
2011-03-07 00:00:00,0.519836392661879
2011-03-08 00:00:00,0.485314382109726
2011-03-09 00:00:00,0.463252959287694
2011-03-10 00:00:00,0.437667084918663
2011-03-11 00:00:00,0.522582950483331
2011-03-12 00:00:00,0.586733540066443
2011-03-13 00:00:00,0.523501200081612
2011-03-14 00:00:00,0.458788550346763
2011-03-15 00:00:00,1.11558289798284
2011-03-16 00:00:00,1.09111249730899
2011-03-17 00:00:00,0.797112938910914
2011-03-18 00:00:00,0.876031426803172
2011-03-19 00:00:00,0.756828997558182
2011-03-20 00:00:00,0.632600120595339
2011-03-21 00:00:00,0.562513242769194
2011-03-22 00:00:00,0.57663735393651
2011-03-23 00:00:00,0.550578038992416
2011-03-24 00:00:00,0.529348754917954
2011-03-25 00:00:00,0.491672101076711
2011-03-26 00:00:00,0.723080735481252
2011-03-27 00:00:00,2.33783742741963
2011-03-28 00:00:00,4.37589434542445
2011-03-29 00:00:00,1.74615104763483
2011-03-30 00:00:00,1.28541845392229
2011-03-31 00:00:00,1.0717255489857
2011-04-01 00:00:00,1.00057568161167
2011-04-02 00:00:00,0.864178786514114
2011-04-03 00:00:00,0.775701976238287
2011-04-04 00:00:00,0.871821560540249
2011-04-05 00:00:00,2.1171390357536
2011-04-06 00:00:00,1.27682977244396
2011-04-07 00:00:00,1.13825647251175
2011-04-08 00:00:00,1.03796261626522
2011-04-09 00:00:00,0.887566622854581
2011-04-10 00:00:00,0.822241192801146
2011-04-11 00:00:00,0.773152417999455
2011-04-12 00:00:00,0.719445017423557
2011-04-13 00:00:00,0.682882289452089
2011-04-14 00:00:00,0.707882297654483
2011-04-15 00:00:00,0.807149456404994
2011-04-16 00:00:00,1.18252380484011
2011-04-17 00:00:00,1.52873758487602
2011-04-18 00:00:00,1.28597147821949
2011-04-19 00:00:00,1.11534001531787
2011-04-20 00:00:00,0.976325262502969
2011-04-21 00:00:00,0.864704362238287
2011-04-22 00:00:00,0.815709690736416
2011-04-23 00:00:00,0.77444116214053
2011-04-24 00:00:00,0.723788253971871
2011-04-25 00:00:00,0.698874251559844
2011-04-26 00:00:00,0.695987567104472
2011-04-27 00:00:00,0.637290797331888
2011-04-28 00:00:00,0.610963830311786
2011-04-29 00:00:00,0.591162480246506
2011-04-30 00:00:00,0.566432765080791
2011-05-01 00:00:00,0.551693236217125
2011-05-02 00:00:00,0.543059032451834
2011-05-03 00:00:00,0.563073804440011
2011-05-04 00:00:00,0.868120352703644
2011-05-05 00:00:00,2.64831280582725
2011-05-06 00:00:00,1.352776667242
2011-05-07 00:00:00,1.39354699045559
2011-05-08 00:00:00,12.4721908598623
2011-05-09 00:00:00,4.99665260403503
2011-05-10 00:00:00,3.28314520723709
2011-05-11 00:00:00,2.64096415130161
2011-05-12 00:00:00,2.24833170623533
2011-05-13 00:00:00,1.81199634900877
2011-05-14 00:00:00,1.75728322621301
2011-05-15 00:00:00,1.56641128659841
2011-05-16 00:00:00,1.78123158970991
2011-05-17 00:00:00,1.49899341210095
2011-05-18 00:00:00,1.24277413487686
2011-05-19 00:00:00,1.07854709964177
2011-05-20 00:00:00,1.00605571254059
2011-05-21 00:00:00,0.960019034829389
2011-05-22 00:00:00,0.906147944830964
2011-05-23 00:00:00,0.866784911147676
2011-05-24 00:00:00,0.821202559288236
2011-05-25 00:00:00,0.807102750895826
2011-05-26 00:00:00,0.795815257306922
2011-05-27 00:00:00,0.878897925636365
2011-05-28 00:00:00,0.842942191542032
2011-05-29 00:00:00,0.789846391741372
2011-05-30 00:00:00,0.701857422333836
2011-05-31 00:00:00,0.656075955119399
2011-06-01 00:00:00,0.623217923832917
2011-06-02 00:00:00,0.596041290065085
2011-06-03 00:00:00,0.58443004731851
2011-06-04 00:00:00,0.586530839965666
2011-06-05 00:00:00,0.652942646626663
2011-06-06 00:00:00,0.67790078324348
2011-06-07 00:00:00,0.617514996069602
2011-06-08 00:00:00,0.579410768468919
2011-06-09 00:00:00,0.551574766935747
2011-06-10 00:00:00,0.540595170470417
2011-06-11 00:00:00,0.542026084683923
2011-06-12 00:00:00,0.534781980564529
2011-06-13 00:00:00,0.518935483074359
2011-06-14 00:00:00,0.487739805571274
2011-06-15 00:00:00,0.463266039963726
2011-06-16 00:00:00,0.453318919874891
2011-06-17 00:00:00,0.446596511034574
2011-06-18 00:00:00,0.452414528839229
2011-06-19 00:00:00,0.468081900649189
2011-06-20 00:00:00,0.614628831119766
2011-06-21 00:00:00,0.611625396022822
2011-06-22 00:00:00,0.528862425203642
2011-06-23 00:00:00,0.510490265748253
2011-06-24 00:00:00,0.502323770419424
2011-06-25 00:00:00,0.474774550110583
2011-06-26 00:00:00,0.478995644467142
2011-06-27 00:00:00,0.467817589213011
2011-06-28 00:00:00,0.460007197562148
2011-06-29 00:00:00,0.539077334375557
2011-06-30 00:00:00,0.52278267807262
2011-07-01 00:00:00,0.466602006433635
2011-07-02 00:00:00,0.446258970543853
2011-07-03 00:00:00,0.429604072443548
2011-07-04 00:00:00,0.419392659564786
2011-07-05 00:00:00,0.424406775655056
2011-07-06 00:00:00,0.437742295618164
2011-07-07 00:00:00,0.443828313254252
2011-07-08 00:00:00,0.509934949434165
2011-07-09 00:00:00,0.497129697901875
2011-07-10 00:00:00,0.496121408188964
2011-07-11 00:00:00,0.466766869215784
2011-07-12 00:00:00,0.466355621489949
2011-07-13 00:00:00,0.484170214885766
2011-07-14 00:00:00,0.451661219607234
2011-07-15 00:00:00,0.435940833342294
2011-07-16 00:00:00,0.414446147245425
2011-07-17 00:00:00,0.429648106757595
2011-07-18 00:00:00,0.401166819057042
2011-07-19 00:00:00,0.378713945759188
2011-07-20 00:00:00,0.370290973121096
2011-07-21 00:00:00,0.393625188317091
2011-07-22 00:00:00,0.395790994196087
2011-07-23 00:00:00,
2011-07-24 00:00:00,
2011-07-25 00:00:00,
2011-07-26 00:00:00,
2011-07-27 00:00:00,
2011-07-28 00:00:00,
2011-07-29 00:00:00,
2011-07-30 00:00:00,
2011-07-31 00:00:00,
2011-08-01 00:00:00,
2011-08-02 00:00:00,
2011-08-03 00:00:00,
2011-08-04 00:00:00,
2011-08-05 00:00:00,
2011-08-06 00:00:00,
2011-08-07 00:00:00,
2011-08-08 00:00:00,
2011-08-09 00:00:00,
2011-08-10 00:00:00,
2011-08-11 00:00:00,
2011-08-12 00:00:00,
2011-08-13 00:00:00,
2011-08-14 00:00:00,
2011-08-15 00:00:00,
2011-08-16 00:00:00,
2011-08-17 00:00:00,
2011-08-18 00:00:00,
2011-08-19 00:00:00,
2011-08-20 00:00:00,
2011-08-21 00:00:00,
2011-08-22 00:00:00,
2011-08-23 00:00:00,
2011-08-24 00:00:00,
2011-08-25 00:00:00,
2011-08-26 00:00:00,
2011-08-27 00:00:00,
2011-08-28 00:00:00,
2011-08-29 00:00:00,
2011-08-30 00:00:00,
2011-08-31 00:00:00,
2011-09-01 00:00:00,
2011-09-02 00:00:00,
2011-09-03 00:00:00,
2011-09-04 00:00:00,
2011-09-05 00:00:00,
2011-09-06 00:00:00,
2011-09-07 00:00:00,
2011-09-08 00:00:00,
2011-09-09 00:00:00,
2011-09-10 00:00:00,
2011-09-11 00:00:00,
2011-09-12 00:00:00,
2011-09-13 00:00:00,
2011-09-14 00:00:00,
2011-09-15 00:00:00,1.97975713993357
2011-09-16 00:00:00,1.78791674212202
2011-09-17 00:00:00,1.19361054965021
2011-09-18 00:00:00,1.04738102399613
2011-09-19 00:00:00,0.969328862498991
2011-09-20 00:00:00,0.902817278764664
2011-09-21 00:00:00,0.826368552381327
2011-09-22 00:00:00,0.788803693653731
2011-09-23 00:00:00,0.767645796772584
2011-09-24 00:00:00,0.763323953434632
2011-09-25 00:00:00,0.813850095262125
2011-09-26 00:00:00,0.730757998492545
2011-09-27 00:00:00,0.655724015509624
2011-09-28 00:00:00,0.596363659511864
2011-09-29 00:00:00,0.563897844857904
2011-09-30 00:00:00,0.550784422570124
2011-10-01 00:00:00,0.537118965689926
2011-10-02 00:00:00,0.515274625059528
2011-10-03 00:00:00,0.497734768695398
2011-10-04 00:00:00,0.490092468591752
2011-10-05 00:00:00,0.490463352900354
2011-10-06 00:00:00,0.46990385429105
2011-10-07 00:00:00,0.459468544346555
2011-10-08 00:00:00,0.447549906439259
2011-10-09 00:00:00,0.433333510070769
2011-10-10 00:00:00,0.416277059490997
2011-10-11 00:00:00,0.425825325060892
2011-10-12 00:00:00,0.433284860711685
2011-10-13 00:00:00,0.426684512602634
2011-10-14 00:00:00,0.421396758410527
2011-10-15 00:00:00,0.417802536867517
2011-10-16 00:00:00,0.430328227000825
2011-10-17 00:00:00,0.404751969989542
2011-10-18 00:00:00,10.7926189352567
2011-10-19 00:00:00,13.5025431435265
2011-10-20 00:00:00,3.51502853639886
2011-10-21 00:00:00,2.19816863894551
2011-10-22 00:00:00,1.67694013285875
2011-10-23 00:00:00,1.33603577351331
2011-10-24 00:00:00,1.12755727099485
2011-10-25 00:00:00,1.06252381427965
2011-10-26 00:00:00,6.57556777153939
2011-10-27 00:00:00,2.27834860247382
2011-10-28 00:00:00,1.68834412834961
2011-10-29 00:00:00,1.42682584157601
2011-10-30 00:00:00,1.25158232512537
2011-10-31 00:00:00,1.1503463443099
2011-11-01 00:00:00,1.00589027102266
2011-11-02 00:00:00,1.01300763763609
2011-11-03 00:00:00,1.07373665319836
2011-11-04 00:00:00,0.973726196705138
2011-11-05 00:00:00,0.946612901946767
2011-11-06 00:00:00,0.886556647521745
2011-11-07 00:00:00,0.755786108531804
2011-11-08 00:00:00,0.725728090624158
2011-11-09 00:00:00,0.746766696149423
2011-11-10 00:00:00,0.92441334660252
2011-11-11 00:00:00,0.750718616049297
2011-11-12 00:00:00,1.10085854489512
2011-11-13 00:00:00,1.02822949014035
2011-11-14 00:00:00,0.766867946937015
2011-11-15 00:00:00,0.672478309285921
2011-11-16 00:00:00,0.660711290728665
2011-11-17 00:00:00,0.593435401624265
2011-11-18 00:00:00,0.549801170308182
2011-11-19 00:00:00,0.547438685117663
2011-11-20 00:00:00,0.671947536833546
2011-11-21 00:00:00,4.4954887940707
2011-11-22 00:00:00,2.41930885418048
2011-11-23 00:00:00,1.40555282774995
2011-11-24 00:00:00,1.22015244024446
2011-11-25 00:00:00,0.957787001586299
2011-11-26 00:00:00,0.789506729493838
2011-11-27 00:00:00,0.712285103263048
2011-11-28 00:00:00,0.650594616485736
2011-11-29 00:00:00,0.645401524949167
2011-11-30 00:00:00,0.592180439564373
2011-12-01 00:00:00,0.534217762252695
2011-12-02 00:00:00,0.464766342563752
2011-12-03 00:00:00,0.437445116002637
2011-12-04 00:00:00,0.428388043999866
2011-12-05 00:00:00,0.410814256318025
2011-12-06 00:00:00,0.412030418698885
2011-12-07 00:00:00,0.485294594198113
2011-12-08 00:00:00,0.467498238194629
2011-12-09 00:00:00,0.407918736127312
2011-12-10 00:00:00,0.387980800510152
2011-12-11 00:00:00,0.373541291009174
2011-12-12 00:00:00,0.376144395692594
2011-12-13 00:00:00,0.360921879321298
2011-12-14 00:00:00,0.328851592012748
2011-12-15 00:00:00,0.359965653455865
2011-12-16 00:00:00,0.355062283608389
2011-12-17 00:00:00,
2011-12-18 00:00:00,
2011-12-19 00:00:00,
2011-12-20 00:00:00,
2011-12-21 00:00:00,
2011-12-22 00:00:00,
2011-12-23 00:00:00,
2011-12-24 00:00:00,
2011-12-25 00:00:00,
2011-12-26 00:00:00,
2011-12-27 00:00:00,
2011-12-28 00:00:00,
2011-12-29 00:00:00,
2011-12-30 00:00:00,
2011-12-31 00:00:00,
2012-01-01 00:00:00,
2012-01-02 00:00:00,
2012-01-03 00:00:00,
2012-01-04 00:00:00,
2012-01-05 00:00:00,0.183920157279112
2012-01-06 00:00:00,0.181316345596011
2012-01-07 00:00:00,0.24440849515755
2012-01-08 00:00:00,0.292798720183274
2012-01-09 00:00:00,0.225875344698149
2012-01-10 00:00:00,0.199327236883207
2012-01-11 00:00:00,0.188983121542708
2012-01-12 00:00:00,
2012-01-13 00:00:00,
2012-01-14 00:00:00,
2012-01-15 00:00:00,
2012-01-16 00:00:00,
2012-01-17 00:00:00,
2012-01-18 00:00:00,0.239546187315324
2012-01-19 00:00:00,0.210496695936855
2012-01-20 00:00:00,0.186892923494759
2012-01-21 00:00:00,0.169489671047372
2012-01-22 00:00:00,0.194612155330369
2012-01-23 00:00:00,0.249100794647589
2012-01-24 00:00:00,0.235797930507506
2012-01-25 00:00:00,0.201033582509282
2012-01-26 00:00:00,0.206128732131223
2012-01-27 00:00:00,0.803906293255195
2012-01-28 00:00:00,0.706623013455576
2012-01-29 00:00:00,0.386824616618929
2012-01-30 00:00:00,0.266293995950668
2012-01-31 00:00:00,0.213077913862715
2012-02-01 00:00:00,0.194903786562678
2012-02-02 00:00:00,0.187988439233316
2012-02-03 00:00:00,0.189329221157444
2012-02-04 00:00:00,0.188884822540645
2012-02-05 00:00:00,0.194231363772725
2012-02-06 00:00:00,0.196337454407576
2012-02-07 00:00:00,0.197479283970698
2012-02-08 00:00:00,0.181053174677357
2012-02-09 00:00:00,0.168978837647878
2012-02-10 00:00:00,0.166930675907946
2012-02-11 00:00:00,0.157238060884374
2012-02-12 00:00:00,0.148169511473671
2012-02-13 00:00:00,0.145446521349716
2012-02-14 00:00:00,0.15331128476628
2012-02-15 00:00:00,0.180036719067152
2012-02-16 00:00:00,0.201002990898282
2012-02-17 00:00:00,0.185897565966787
2012-02-18 00:00:00,0.175505907358485
2012-02-19 00:00:00,0.232069283822497
2012-02-20 00:00:00,0.262568336881626
2012-02-21 00:00:00,0.224499291852133
2012-02-22 00:00:00,0.207642309178802
2012-02-23 00:00:00,6.16644737593879
2012-02-24 00:00:00,
2012-02-25 00:00:00,
2012-02-26 00:00:00,
2012-02-27 00:00:00,
2012-02-28 00:00:00,
2012-02-29 00:00:00,0.47169020179174
2012-03-01 00:00:00,1.99410336638199
2012-03-02 00:00:00,1.317318740644
2012-03-03 00:00:00,2.32197272572932
2012-03-04 00:00:00,1.96465181692677
2012-03-05 00:00:00,1.3735521071937
2012-03-06 00:00:00,1.00913142524673
2012-03-07 00:00:00,0.874790587598443
2012-03-08 00:00:00,0.890315232091154
2012-03-09 00:00:00,0.68152831138141
2012-03-10 00:00:00,0.596278928842332
2012-03-11 00:00:00,0.691403795355526
2012-03-12 00:00:00,1.66941820671138
2012-03-13 00:00:00,1.02441109366977
2012-03-14 00:00:00,0.75728848899868
2012-03-15 00:00:00,0.819787355633041
2012-03-16 00:00:00,0.94074097437559
2012-03-17 00:00:00,0.733167235130488
2012-03-18 00:00:00,0.635377908893926
2012-03-19 00:00:00,0.798059339976049
2012-03-20 00:00:00,0.696168808038829
2012-03-21 00:00:00,0.598377036322398
2012-03-22 00:00:00,0.556623171039117
2012-03-23 00:00:00,0.557336419218777
2012-03-24 00:00:00,0.520241099200367
2012-03-25 00:00:00,0.485368919316895
2012-03-26 00:00:00,0.658725325872323
2012-03-27 00:00:00,0.558624772266232
2012-03-28 00:00:00,0.456335364103822
2012-03-29 00:00:00,0.429492630905936
2012-03-30 00:00:00,0.408218125406098
2012-03-31 00:00:00,0.398194141111128
2012-04-01 00:00:00,0.387744500897358
2012-04-02 00:00:00,0.371765412574775
2012-04-03 00:00:00,0.355803222281506
2012-04-04 00:00:00,0.344081369122207
