# Generated at 2024-04-22 01:04:46 (12:00) by AQUARIUS Time-Series 23.2.146.0
# UTC+12
# Period Selected: Entire Record
#
# Comment: Daily mean statistics in general
# Description: daily_mean.json
# ReportTitle: Discharge.Master@EX666
# 71568f41-8048-4ec7-9ade-7088942d8338 Discharge.Master@EX666: Mean (1 Day)
#
# CSV data starts at line 12
#
TimeStamp,Discharge@EX666
2014-01-17 00:00:00,1.45851244733958
2014-01-18 00:00:00,1.35886816283093
2014-01-19 00:00:00,1.1784872828884
2014-01-20 00:00:00,1.04762308043059
2014-01-21 00:00:00,0.970729420659663
2014-01-22 00:00:00,0.906260439494233
2014-01-23 00:00:00,0.809411406242624
2014-01-24 00:00:00,0.769281434850556
2014-01-25 00:00:00,0.687184543161905
2014-01-26 00:00:00,0.791958424541782
2014-01-27 00:00:00,1.76800176685656
2014-01-28 00:00:00,0.986555299472686
2014-01-29 00:00:00,0.76896118252055
2014-01-30 00:00:00,0.637761164584587
2014-01-31 00:00:00,0.59908881079121
2014-02-01 00:00:00,0.54601326906186
2014-02-02 00:00:00,0.506010283507377
2014-02-03 00:00:00,0.457229868896492
2014-02-04 00:00:00,0.412421963999127
2014-02-05 00:00:00,0.411396084633403
2014-02-06 00:00:00,0.444008617360513
2014-02-07 00:00:00,0.381250413426005
2014-02-08 00:00:00,0.357029658291197
2014-02-09 00:00:00,0.387009578708929
2014-02-10 00:00:00,0.340674117397652
2014-02-11 00:00:00,0.302811791520593
2014-02-12 00:00:00,0.321593801377085
2014-02-13 00:00:00,0.50078720572096
2014-02-14 00:00:00,4.03434567950802
2014-02-15 00:00:00,1.14460710407898
2014-02-16 00:00:00,0.763094564479059
2014-02-17 00:00:00,0.606677306164388
2014-02-18 00:00:00,0.50577256983312
2014-02-19 00:00:00,0.455080157401526
2014-02-20 00:00:00,0.385555964522144
2014-02-21 00:00:00,0.322095273019157
2014-02-22 00:00:00,0.286380742365674
2014-02-23 00:00:00,0.359012649519869
2014-02-24 00:00:00,0.401776291859191
2014-02-25 00:00:00,0.32330457383258
2014-02-26 00:00:00,0.265278269798497
2014-02-27 00:00:00,0.24933573239322
2014-02-28 00:00:00,1.41265293715125
2014-03-01 00:00:00,2.00970803573799
2014-03-02 00:00:00,1.34164231158894
2014-03-03 00:00:00,1.8238264168921
2014-03-04 00:00:00,3.83106180481506
2014-03-05 00:00:00,3.06679398959327
2014-03-06 00:00:00,3.07867693258829
2014-03-07 00:00:00,2.38861621471369
2014-03-08 00:00:00,1.85871073036809
2014-03-09 00:00:00,1.46234069195534
2014-03-10 00:00:00,1.24714680110344
2014-03-11 00:00:00,1.11282574333799
2014-03-12 00:00:00,0.992278096422713
2014-03-13 00:00:00,0.882719054048375
2014-03-14 00:00:00,0.813149488490888
2014-03-15 00:00:00,0.751606414135578
2014-03-16 00:00:00,3.0265123410786
2014-03-17 00:00:00,2.47403481662808
2014-03-18 00:00:00,2.49990287307343
2014-03-19 00:00:00,1.80401294979433
2014-03-20 00:00:00,1.42439060504974
2014-03-21 00:00:00,1.25072471507955
2014-03-22 00:00:00,1.10489707225023
2014-03-23 00:00:00,0.995273127830858
2014-03-24 00:00:00,0.911222881547398
2014-03-25 00:00:00,1.75855938054167
2014-03-26 00:00:00,1.98264544743481
2014-03-27 00:00:00,1.38256907970989
2014-03-28 00:00:00,1.20584207955374
2014-03-29 00:00:00,1.10631308863503
2014-03-30 00:00:00,1.00620149980748
2014-03-31 00:00:00,0.926758504565297
2014-04-01 00:00:00,0.889478486164721
2014-04-02 00:00:00,0.830485157011866
2014-04-03 00:00:00,0.760852556159339
2014-04-04 00:00:00,0.706574788695313
2014-04-05 00:00:00,0.858908848230302
2014-04-06 00:00:00,1.01950296434062
2014-04-07 00:00:00,1.43357287134709
2014-04-08 00:00:00,2.99918388339589
2014-04-09 00:00:00,1.87095256035097
2014-04-10 00:00:00,1.43232602588655
2014-04-11 00:00:00,1.2533442098333
2014-04-12 00:00:00,9.4036535043522
2014-04-13 00:00:00,10.1428185363467
2014-04-14 00:00:00,4.9289353527854
2014-04-15 00:00:00,4.0749317746042
2014-04-16 00:00:00,7.51255319985132
2014-04-17 00:00:00,10.4289184735828
2014-04-18 00:00:00,111.334818402076
2014-04-19 00:00:00,39.8590751614545
2014-04-20 00:00:00,11.9532577165833
2014-04-21 00:00:00,5.46631592214878
2014-04-22 00:00:00,3.50637701249664
2014-04-23 00:00:00,2.70763942432424
2014-04-24 00:00:00,2.17431660903231
2014-04-25 00:00:00,2.13344038582992
2014-04-26 00:00:00,2.18705647117474
2014-04-27 00:00:00,1.77980440960137
2014-04-28 00:00:00,55.1491492269848
2014-04-29 00:00:00,33.2793106852169
2014-04-30 00:00:00,15.1350251187469
2014-05-01 00:00:00,10.2930595190499
2014-05-02 00:00:00,7.43591782149991
2014-05-03 00:00:00,5.92822047487616
2014-05-04 00:00:00,5.16275001039751
2014-05-05 00:00:00,5.00078502779311
2014-05-06 00:00:00,4.80212427180837
2014-05-07 00:00:00,4.10025828951462
2014-05-08 00:00:00,6.00567557817566
2014-05-09 00:00:00,5.80157787587804
2014-05-10 00:00:00,5.13903156546514
2014-05-11 00:00:00,4.4705330819765
2014-05-12 00:00:00,4.04425238132255
2014-05-13 00:00:00,13.6007532344524
2014-05-14 00:00:00,9.45111556051315
2014-05-15 00:00:00,7.17083485026067
2014-05-16 00:00:00,5.82642386474955
2014-05-17 00:00:00,4.91662481036422
2014-05-18 00:00:00,4.31417788050284
2014-05-19 00:00:00,3.93248825780115
2014-05-20 00:00:00,3.66615894320197
2014-05-21 00:00:00,4.65195878501271
2014-05-22 00:00:00,4.41377999804348
2014-05-23 00:00:00,4.2999001821401
2014-05-24 00:00:00,4.1103129609738
2014-05-25 00:00:00,6.71003422265423
2014-05-26 00:00:00,6.83004356783171
2014-05-27 00:00:00,4.56482740085436
2014-05-28 00:00:00,5.8120670166555
2014-05-29 00:00:00,10.9831975498361
2014-05-30 00:00:00,8.70330652009041
2014-05-31 00:00:00,6.49613810570281
2014-06-01 00:00:00,5.70840947633603
2014-06-02 00:00:00,5.14831448511567
2014-06-03 00:00:00,4.61038235272932
2014-06-04 00:00:00,4.26369067164844
2014-06-05 00:00:00,4.20187101667993
2014-06-06 00:00:00,5.294078947783
2014-06-07 00:00:00,5.92615364429204
2014-06-08 00:00:00,4.89434865864762
2014-06-09 00:00:00,5.8126062567703
2014-06-10 00:00:00,11.8430847831434
2014-06-11 00:00:00,9.98911250258332
2014-06-12 00:00:00,6.79712735901883
2014-06-13 00:00:00,5.42487474431108
2014-06-14 00:00:00,4.76485828858624
2014-06-15 00:00:00,4.36720099994056
2014-06-16 00:00:00,4.16652241465762
2014-06-17 00:00:00,4.10228630321786
2014-06-18 00:00:00,4.07255050269792
2014-06-19 00:00:00,3.70976725470162
2014-06-20 00:00:00,3.33764551519305
2014-06-21 00:00:00,3.10302481302245
2014-06-22 00:00:00,2.89973087101128
2014-06-23 00:00:00,2.72704653297379
2014-06-24 00:00:00,2.64180602794452
2014-06-25 00:00:00,2.62890522679523
2014-06-26 00:00:00,2.54256192448258
2014-06-27 00:00:00,2.44556869089824
2014-06-28 00:00:00,2.35084601653222
2014-06-29 00:00:00,2.25105866144408
2014-06-30 00:00:00,2.48009194858548
2014-07-01 00:00:00,2.46689228099978
2014-07-02 00:00:00,2.3955562134855
2014-07-03 00:00:00,2.26136193980744
2014-07-04 00:00:00,2.18195179263323
2014-07-05 00:00:00,2.16548419887457
2014-07-06 00:00:00,2.07986231136689
2014-07-07 00:00:00,1.99573486561332
2014-07-08 00:00:00,1.93168863542939
2014-07-09 00:00:00,1.90212129425232
2014-07-10 00:00:00,1.86385623524265
2014-07-11 00:00:00,1.87024500320473
2014-07-12 00:00:00,1.86790158157791
2014-07-13 00:00:00,1.92410908234809
2014-07-14 00:00:00,2.26210152815835
2014-07-15 00:00:00,2.02919900253799
2014-07-16 00:00:00,2.00642883233204
2014-07-17 00:00:00,1.86306558064727
2014-07-18 00:00:00,1.73574497533714
2014-07-19 00:00:00,1.87607482615804
2014-07-20 00:00:00,2.46796413275684
2014-07-21 00:00:00,2.30749625914888
2014-07-22 00:00:00,2.17241335357653
2014-07-23 00:00:00,2.73597957147172
2014-07-24 00:00:00,2.64258901314774
2014-07-25 00:00:00,2.51258975857449
2014-07-26 00:00:00,2.66093978166168
2014-07-27 00:00:00,2.64588885674531
2014-07-28 00:00:00,2.51782285024246
